schema_version,collection_boundary,mapping_mode,requested_period_start,requested_period_end,observed_coverage_start,observed_coverage_end,as_of_date,coverage_status,rank_scope,universe_ticker_count_for_date,slot_label,rank_slot,slot_role,candidate_id,evidence_id,resolved_ticker,resolved_company_name,resolved_liquidity_rank,average_traded_value_20d,average_traded_value_window_start,average_traded_value_window_end,source_type,source_ref,market_cap_proxy,market_cap_status,market_cap_as_of_date,mapping_status,not_strategy_composition,no_feedback_check
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-30,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_missing_liquidity_candidate_slot,2,candidate_liquidity_rank_slot,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,000660,SK하이닉스,2,3608268717900.0,2026-01-05,2026-01-30,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-30,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_3,3,supplemental_liquidity_top5_context_slot,,,005380,현대차,3,1932498619850.0,2026-01-05,2026-01-30,full_local_daily_price_close_times_volume_rolling_20d,data/005380_daily_prices.csv,145378013860000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-30,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_4,4,supplemental_liquidity_top5_context_slot,,,034020,,4,778657589190.0,2026-01-05,2026-01-30,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-30,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_5,5,supplemental_liquidity_top5_context_slot,,,035420,,5,550651521850.0,2026-01-05,2026-01-30,full_local_daily_price_close_times_volume_rolling_20d,data/035420_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-02,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_high_turnover_candidate_slot,1,candidate_liquidity_rank_slot,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,005930,삼성전자,1,4564506188025.0,2026-01-06,2026-02-02,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-02,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_missing_liquidity_candidate_slot,2,candidate_liquidity_rank_slot,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,000660,SK하이닉스,2,3774142261600.0,2026-01-06,2026-02-02,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-02,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_3,3,supplemental_liquidity_top5_context_slot,,,005380,현대차,3,1976213932925.0,2026-01-06,2026-02-02,full_local_daily_price_close_times_volume_rolling_20d,data/005380_daily_prices.csv,145378013860000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-02,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_4,4,supplemental_liquidity_top5_context_slot,,,034020,,4,745145605350.0,2026-01-06,2026-02-02,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-02,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_5,5,supplemental_liquidity_top5_context_slot,,,035420,,5,562990568250.0,2026-01-06,2026-02-02,full_local_daily_price_close_times_volume_rolling_20d,data/035420_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-03,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_high_turnover_candidate_slot,1,candidate_liquidity_rank_slot,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,005930,삼성전자,1,4555686658655.0,2026-01-07,2026-02-03,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-03,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_missing_liquidity_candidate_slot,2,candidate_liquidity_rank_slot,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,000660,SK하이닉스,2,3837912877400.0,2026-01-07,2026-02-03,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-03,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_3,3,supplemental_liquidity_top5_context_slot,,,005380,현대차,3,1980603495450.0,2026-01-07,2026-02-03,full_local_daily_price_close_times_volume_rolling_20d,data/005380_daily_prices.csv,145378013860000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-03,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_4,4,supplemental_liquidity_top5_context_slot,,,034020,,4,725366886385.0,2026-01-07,2026-02-03,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-03,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_5,5,supplemental_liquidity_top5_context_slot,,,035420,,5,556460244400.0,2026-01-07,2026-02-03,full_local_daily_price_close_times_volume_rolling_20d,data/035420_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-04,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_high_turnover_candidate_slot,1,candidate_liquidity_rank_slot,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,005930,삼성전자,1,4482317317115.0,2026-01-08,2026-02-04,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-04,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_missing_liquidity_candidate_slot,2,candidate_liquidity_rank_slot,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,000660,SK하이닉스,2,3797732645900.0,2026-01-08,2026-02-04,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-04,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_3,3,supplemental_liquidity_top5_context_slot,,,005380,현대차,3,1887543369525.0,2026-01-08,2026-02-04,full_local_daily_price_close_times_volume_rolling_20d,data/005380_daily_prices.csv,145378013860000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-04,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_4,4,supplemental_liquidity_top5_context_slot,,,034020,,4,756198630560.0,2026-01-08,2026-02-04,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-04,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_5,5,supplemental_liquidity_top5_context_slot,,,035420,,5,555129425625.0,2026-01-08,2026-02-04,full_local_daily_price_close_times_volume_rolling_20d,data/035420_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-05,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_high_turnover_candidate_slot,1,candidate_liquidity_rank_slot,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,005930,삼성전자,1,4500795564875.0,2026-01-09,2026-02-05,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-05,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_missing_liquidity_candidate_slot,2,candidate_liquidity_rank_slot,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,000660,SK하이닉스,2,3782613131700.0,2026-01-09,2026-02-05,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_liquidity_top5_mapping_period.v1,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-05,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,liquidity_top5_supplemental_slot_3,3,supplemental_liquidity_top5_context_slot,,,005380,현대차,3,1875942430550.0,2026-01-09,2026-02-05,full_local_daily_price_close_times_volume_rolling_20d,data/005380_daily_prices.csv,145378013860000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_top5_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
