schema_version,collection_boundary,mapping_mode,requested_period_start,requested_period_end,observed_coverage_start,observed_coverage_end,as_of_date,coverage_status,rank_scope,universe_ticker_count_for_date,candidate_id,evidence_id,rank_slot,slot_reason,resolved_ticker,resolved_company_name,resolved_liquidity_rank,average_traded_value_20d,average_traded_value_window_start,average_traded_value_window_end,source_type,source_ref,market_cap_proxy,market_cap_status,market_cap_as_of_date,candidate_mapping_status,not_strategy_composition,no_feedback_check
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-26,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,2,next_highest_20d_average_traded_value_for_requested_as_of_date,000660,SK하이닉스,2,2983033286150.0,2025-12-26,2026-01-26,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v4,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-26,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_low_drag,ee_v1_0_rc_sc_v1_3_low_drag_1d_3955d197ec26,4,first_top5_supplemental_slot_with_complete_market_cap_and_liquidity_fields,034020,,4,689757993455.0,2025-12-26,2026-01-26,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-27,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,1,highest_20d_average_traded_value_for_requested_as_of_date,005930,삼성전자,1,4138620993955.0,2025-12-29,2026-01-27,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-27,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,2,next_highest_20d_average_traded_value_for_requested_as_of_date,000660,SK하이닉스,2,3082346943550.0,2025-12-29,2026-01-27,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v4,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-27,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_low_drag,ee_v1_0_rc_sc_v1_3_low_drag_1d_3955d197ec26,4,first_top5_supplemental_slot_with_complete_market_cap_and_liquidity_fields,034020,,4,702488276415.0,2025-12-29,2026-01-27,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-28,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,1,highest_20d_average_traded_value_for_requested_as_of_date,005930,삼성전자,1,4260243089775.0,2025-12-30,2026-01-28,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-28,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,2,next_highest_20d_average_traded_value_for_requested_as_of_date,000660,SK하이닉스,2,3230802410400.0,2025-12-30,2026-01-28,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v4,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-28,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_low_drag,ee_v1_0_rc_sc_v1_3_low_drag_1d_3955d197ec26,4,first_top5_supplemental_slot_with_complete_market_cap_and_liquidity_fields,034020,,4,720411012215.0,2025-12-30,2026-01-28,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-29,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,1,highest_20d_average_traded_value_for_requested_as_of_date,005930,삼성전자,1,4431824564325.0,2026-01-02,2026-01-29,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-29,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,2,next_highest_20d_average_traded_value_for_requested_as_of_date,000660,SK하이닉스,2,3391898250900.0,2026-01-02,2026-01-29,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v4,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-29,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_low_drag,ee_v1_0_rc_sc_v1_3_low_drag_1d_3955d197ec26,4,first_top5_supplemental_slot_with_complete_market_cap_and_liquidity_fields,034020,,4,757609740620.0,2026-01-02,2026-01-29,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-30,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,1,highest_20d_average_traded_value_for_requested_as_of_date,005930,삼성전자,1,4561570064425.0,2026-01-05,2026-01-30,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-30,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,2,next_highest_20d_average_traded_value_for_requested_as_of_date,000660,SK하이닉스,2,3608268717900.0,2026-01-05,2026-01-30,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v4,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-01-30,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_low_drag,ee_v1_0_rc_sc_v1_3_low_drag_1d_3955d197ec26,4,first_top5_supplemental_slot_with_complete_market_cap_and_liquidity_fields,034020,,4,778657589190.0,2026-01-05,2026-01-30,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-02,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,1,highest_20d_average_traded_value_for_requested_as_of_date,005930,삼성전자,1,4564506188025.0,2026-01-06,2026-02-02,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-02,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,2,next_highest_20d_average_traded_value_for_requested_as_of_date,000660,SK하이닉스,2,3774142261600.0,2026-01-06,2026-02-02,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v4,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-02,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_low_drag,ee_v1_0_rc_sc_v1_3_low_drag_1d_3955d197ec26,4,first_top5_supplemental_slot_with_complete_market_cap_and_liquidity_fields,034020,,4,745145605350.0,2026-01-06,2026-02-02,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-03,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,1,highest_20d_average_traded_value_for_requested_as_of_date,005930,삼성전자,1,4555686658655.0,2026-01-07,2026-02-03,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-03,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,2,next_highest_20d_average_traded_value_for_requested_as_of_date,000660,SK하이닉스,2,3837912877400.0,2026-01-07,2026-02-03,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v4,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-03,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_low_drag,ee_v1_0_rc_sc_v1_3_low_drag_1d_3955d197ec26,4,first_top5_supplemental_slot_with_complete_market_cap_and_liquidity_fields,034020,,4,725366886385.0,2026-01-07,2026-02-03,full_local_daily_price_close_times_volume_rolling_20d,data/034020_daily_prices.csv,,not_collected_for_full_local_universe_rank,,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-04,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_high_turnover,ee_v1_0_rc_sc_v1_3_high_turnover_1d_5101aca49335,1,highest_20d_average_traded_value_for_requested_as_of_date,005930,삼성전자,1,4482317317115.0,2026-01-08,2026-02-04,full_local_daily_price_close_times_volume_rolling_20d,data/005930_daily_prices.csv,1660343124672000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
v1_3_candidate_ticker_mapping_period.v3,evidence_only_generated_artifact_not_for_valuation_scoring_trading_or_production_ranking,rolling_rank_slot_desc_average_traded_value_20d,2025-03-31,2026-05-13,2025-03-31,2026-05-12,2026-02-04,observed_local_daily_rank_date,full_local_kospi200_daily_universe_files,306,sc_v1_3_missing_liquidity,ee_v1_0_rc_sc_v1_3_missing_liquidity_1d_189794a48a70,2,next_highest_20d_average_traded_value_for_requested_as_of_date,000660,SK하이닉스,2,3797732645900.0,2026-01-08,2026-02-04,full_local_daily_price_close_times_volume_rolling_20d,data/000660_daily_prices.csv,1408299873240000,available_from_latest_approved_snapshot,2026-05-13,dynamic_full_local_universe_rank_slot_resolution_for_as_of_date,true,rank_uses_only_existing_local_price_volume_or_approved_snapshot_values_available_for_the_as_of_date
